url,status_code,content_type,last_modified,content_length,size,referrer,timestamp
https://derridas-margins.princeton.edu/,200,text/html; charset=utf-8,,,16566,,2024-05-14T15:21:10.240067
https://derridas-margins.princeton.edu/robots.txt,200,text/plain; charset=UTF-8,,,90,,2024-05-14T15:21:10.276554
https://derridas-margins.princeton.edu/static/img/CDH_logo_01.svg,200,image/svg+xml,"Thu, 11 Nov 2021 22:04:47 GMT",7733,7733,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.414919
https://derridas-margins.princeton.edu/static/img/PU_logo_web_XL.svg,200,image/svg+xml,"Thu, 11 Nov 2021 22:04:47 GMT",23606,23606,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.428033
https://derridas-margins.princeton.edu/static/js/lib/webui-popover.min.js,200,application/javascript,"Thu, 11 Nov 2021 22:04:47 GMT",8723,51347,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.502593
https://derridas-margins.princeton.edu/static/js/lib/sticky-sidebar.js,200,application/javascript,"Thu, 11 Nov 2021 22:04:47 GMT",4939,22943,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.505303
https://derridas-margins.princeton.edu/static/js/material.min.js,200,application/javascript,"Thu, 11 Nov 2021 22:04:47 GMT",11697,62491,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.535882
https://derridas-margins.princeton.edu/static/img/icons/Search.svg,200,image/svg+xml,"Thu, 11 Nov 2021 22:04:47 GMT",268,268,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.537596
https://derridas-margins.princeton.edu/static/css/test-banner.css,200,text/css,"Thu, 11 Nov 2021 22:04:47 GMT",428,920,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.539295
https://derridas-margins.princeton.edu/static/js/site.js,200,application/javascript,"Thu, 11 Nov 2021 22:04:47 GMT",6987,31507,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.542753
https://derridas-margins.princeton.edu/static/js/lib/selectize.min.js,200,application/javascript,"Thu, 11 Nov 2021 22:04:47 GMT",15539,45140,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.569768
https://derridas-margins.princeton.edu/static/CACHE/css/output.9d9a517f42a6.css,200,text/css,"Thu, 11 Nov 2021 22:05:00 GMT",2667,9404,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.583841
https://derridas-margins.princeton.edu/static/css/material.min.css,200,text/css,"Thu, 11 Nov 2021 22:04:47 GMT",18141,122017,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.585674
https://derridas-margins.princeton.edu/static/css/webui-popover.min.css,200,text/css,"Thu, 11 Nov 2021 22:04:47 GMT",1374,6249,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.588591
https://derridas-margins.princeton.edu/static/js/lib/list.min.js,200,application/javascript,"Thu, 11 Nov 2021 22:04:47 GMT",6170,18102,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.590586
https://derridas-margins.princeton.edu/static/img/derrida_VI_logo_full.svg,200,image/svg+xml,"Thu, 11 Nov 2021 22:04:47 GMT",62657,62657,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.593435
https://derridas-margins.princeton.edu/static/CACHE/css/output.8d5bb0f644c4.css,200,text/css,"Thu, 11 Nov 2021 22:05:04 GMT",,362094,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.621341
https://derridas-margins.princeton.edu/static/favicon-16x16.png,200,image/png,"Thu, 11 Nov 2021 22:04:47 GMT",605,605,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.624598
https://derridas-margins.princeton.edu/static/manifest.json,200,application/json,"Thu, 11 Nov 2021 22:04:47 GMT",417,417,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.626307
https://derridas-margins.princeton.edu/static/apple-touch-icon.png,200,image/png,"Thu, 11 Nov 2021 22:04:47 GMT",2992,2992,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.628838
https://derridas-margins.princeton.edu/static/favicon-32x32.png,200,image/png,"Thu, 11 Nov 2021 22:04:47 GMT",1040,1040,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.630066
https://derridas-margins.princeton.edu/static/img/derrida_VI_logo_arrow.svg,200,image/svg+xml,"Thu, 11 Nov 2021 22:04:47 GMT",52812,52812,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.635280
https://derridas-margins.princeton.edu/static/safari-pinned-tab.svg,200,image/svg+xml,"Thu, 11 Nov 2021 22:04:47 GMT",35912,35912,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.647477
https://derridas-margins.princeton.edu/sitemap.xml,200,application/xml,,,575,https://derridas-margins.princeton.edu/robots.txt,2024-05-14T15:21:10.807539
https://derridas-margins.princeton.edu/outwork/,200,text/html; charset=utf-8,,,13545,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.956839
https://derridas-margins.princeton.edu/contact/,200,text/html; charset=utf-8,,,12771,https://derridas-margins.princeton.edu/,2024-05-14T15:21:10.986648
https://derridas-margins.princeton.edu/cite/,200,text/html; charset=utf-8,,,14339,https://derridas-margins.princeton.edu/,2024-05-14T15:21:11.005276
https://derridas-margins.princeton.edu/technical/,200,text/html; charset=utf-8,,,13840,https://derridas-margins.princeton.edu/,2024-05-14T15:21:11.015498
https://derridas-margins.princeton.edu/credits/,200,text/html; charset=utf-8,,,16202,https://derridas-margins.princeton.edu/,2024-05-14T15:21:11.025517
https://derridas-margins.princeton.edu/sitemap-books.xml,200,application/xml,,,10472,https://derridas-margins.princeton.edu/sitemap.xml,2024-05-14T15:21:11.145472
https://derridas-margins.princeton.edu/sitemap-book-gallery.xml,200,application/xml,,,11072,https://derridas-margins.princeton.edu/sitemap.xml,2024-05-14T15:21:11.327384
https://derridas-margins.princeton.edu/interventions/,200,text/html; charset=utf-8,,,76002,https://derridas-margins.princeton.edu/,2024-05-14T15:21:11.446673
https://derridas-margins.princeton.edu/sitemap-pages.xml,200,application/xml,,,1663,https://derridas-margins.princeton.edu/sitemap.xml,2024-05-14T15:21:11.468802
https://derridas-margins.princeton.edu/,200,text/html; charset=utf-8,,,16566,https://derridas-margins.princeton.edu/,2024-05-14T15:21:11.497071
https://derridas-margins.princeton.edu/outwork/2018/design-statement,301,text/html; charset=utf-8,,0,0,https://derridas-margins.princeton.edu/outwork/,2024-05-14T15:21:11.507234
https://derridas-margins.princeton.edu/outwork/2018/culture-et-ecriture-la-proliferation-des-livres-et-la-fin-du-livre,301,text/html; charset=utf-8,,0,0,https://derridas-margins.princeton.edu/outwork/,2024-05-14T15:21:11.529440
http://derridas-margins.princeton.edu,302,text/html; charset=iso-8859-1,,223,223,https://derridas-margins.princeton.edu/cite/,2024-05-14T15:21:11.548465
https://derridas-margins.princeton.edu/sitemap-book-references.xml,200,application/xml,,,11297,https://derridas-margins.princeton.edu/sitemap.xml,2024-05-14T15:21:11.550830
https://derridas-margins.princeton.edu/library/,200,text/html; charset=utf-8,,,77492,https://derridas-margins.princeton.edu/,2024-05-14T15:21:11.753393
https://derridas-margins.princeton.edu/references/,200,text/html; charset=utf-8,,,97921,https://derridas-margins.princeton.edu/,2024-05-14T15:21:11.905047
https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/,200,text/html; charset=utf-8,,,21988,https://derridas-margins.princeton.edu/sitemap-books.xml,2024-05-14T15:21:12.336279
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/,200,text/html; charset=utf-8,,,22304,https://derridas-margins.princeton.edu/sitemap-books.xml,2024-05-14T15:21:12.689197
https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/,200,text/html; charset=utf-8,,,15824,https://derridas-margins.princeton.edu/sitemap-books.xml,2024-05-14T15:21:12.750327
https://derridas-margins.princeton.edu/library/descartes-oeuvres-completes-1963/,200,text/html; charset=utf-8,,,20003,https://derridas-margins.princeton.edu/sitemap-books.xml,2024-05-14T15:21:13.139364
https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957-B/,200,text/html; charset=utf-8,,,24132,https://derridas-margins.princeton.edu/sitemap-books.xml,2024-05-14T15:21:13.172437
https://derridas-margins.princeton.edu/library/plato-phaedrus-1961/,200,text/html; charset=utf-8,,,22485,https://derridas-margins.princeton.edu/sitemap-books.xml,2024-05-14T15:21:13.256470
https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/,200,text/html; charset=utf-8,,,20223,https://derridas-margins.princeton.edu/sitemap-book-gallery.xml,2024-05-14T15:21:13.287057
https://derridas-margins.princeton.edu/references/histogram/de-la-grammatologie/,200,text/html; charset=utf-8,,,680537,https://derridas-margins.princeton.edu/,2024-05-14T15:21:13.665054
https://derridas-margins.princeton.edu/library/rousseau-essai-sur-lorigine-des-langues-1781/gallery/,200,text/html; charset=utf-8,,,13377,https://derridas-margins.princeton.edu/sitemap-book-gallery.xml,2024-05-14T15:21:13.801272
https://derridas-margins.princeton.edu/library/plato-phaedrus-1961/gallery/,200,text/html; charset=utf-8,,,18715,https://derridas-margins.princeton.edu/sitemap-book-gallery.xml,2024-05-14T15:21:13.851844
https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/references/,200,text/html; charset=utf-8,,,15704,https://derridas-margins.princeton.edu/sitemap-book-references.xml,2024-05-14T15:21:13.929578
https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/gallery/,200,text/html; charset=utf-8,,,20506,https://derridas-margins.princeton.edu/sitemap-book-gallery.xml,2024-05-14T15:21:14.105593
https://derridas-margins.princeton.edu/library/descartes-oeuvres-completes-1963/smthumb@2x/,200,image/jpeg,,18966,18966,https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/,2024-05-14T15:21:14.161099
https://derridas-margins.princeton.edu/library/rousseau-essai-sur-lorigine-des-langues-1781/,200,text/html; charset=utf-8,,,24057,https://derridas-margins.princeton.edu/sitemap-books.xml,2024-05-14T15:21:14.198871
https://derridas-margins.princeton.edu/static/img/cover_notinPUL.png,200,image/png,"Thu, 11 Nov 2021 22:04:47 GMT",131071,131071,https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/,2024-05-14T15:21:14.226831
https://derridas-margins.princeton.edu/library/?page=5,200,text/html; charset=utf-8,,,67021,https://derridas-margins.princeton.edu/library/,2024-05-14T15:21:14.338125
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/,200,text/html; charset=utf-8,,,23925,https://derridas-margins.princeton.edu/sitemap-book-gallery.xml,2024-05-14T15:21:14.389764
https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/images/front-cover/thumbnail/,200,image/jpeg,,8055,8055,https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/,2024-05-14T15:21:14.457141
"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",200,text/html; charset=utf-8,,,62962,https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957-B/,2024-05-14T15:21:14.631495
https://derridas-margins.princeton.edu/library/littre-dictionnaire-de-la-langue-francaise-littre-1960/gallery/images/default/smthumb/,200,image/jpeg,,3987,3987,https://derridas-margins.princeton.edu/references/,2024-05-14T15:21:14.969170
https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/images/top-edgespine-view/smthumb/,200,image/jpeg,,2052,2052,https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/,2024-05-14T15:21:14.979231
https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/images/top-edgespine-view/smthumb@2x/,200,image/jpeg,,5560,5560,https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/,2024-05-14T15:21:15.089461
https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/gallery/images/default/smthumb/,200,image/jpeg,,7654,7654,https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/references/,2024-05-14T15:21:15.091330
https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/gallery/images/default/smthumb@2x/,200,image/jpeg,,25028,25028,https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/references/,2024-05-14T15:21:15.124047
https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/images/top-edge-view/smthumb/,200,image/jpeg,,1849,1849,https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/,2024-05-14T15:21:15.165456
https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/gallery/images/front-cover/smthumb@2x/,200,image/jpeg,,25028,25028,https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/gallery/,2024-05-14T15:21:15.268350
https://derridas-margins.princeton.edu/library/rousseau-du-contrat-social-ou-principes-du-droit-politique-1954/smthumb/,200,image/jpeg,,5235,5235,https://derridas-margins.princeton.edu/library/rousseau-essai-sur-lorigine-des-langues-1781/,2024-05-14T15:21:15.299323
https://derridas-margins.princeton.edu/library/rousseau-essai-sur-lorigine-des-langues-1781/gallery/images/00000001tif/thumbnail/,200,image/jpeg,,9837,9837,https://derridas-margins.princeton.edu/library/rousseau-essai-sur-lorigine-des-langues-1781/gallery/,2024-05-14T15:21:15.669227
"https://derridas-margins.princeton.edu/library/?author=Starobinski,%20Jean",200,text/html; charset=utf-8,,,56433,https://derridas-margins.princeton.edu/library/?page=5,2024-05-14T15:21:15.696335
https://derridas-margins.princeton.edu/references/?reference_type=Quotation,200,text/html; charset=utf-8,,,90612,https://derridas-margins.princeton.edu/library/descartes-regulae-ad-directionem-ingenii-1701/references/,2024-05-14T15:21:15.750934
https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/gallery/images/front-cover/thumbnail@2x/,200,image/jpeg,,25223,25223,https://derridas-margins.princeton.edu/library/hjelmslev-omkring-sprogteoriens-grundlaeggelse-1963/,2024-05-14T15:21:15.762294
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/pp-286-287-insertion-a-recto/smthumb/,200,image/jpeg,,2618,2618,https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/,2024-05-14T15:21:16.059053
https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/thumbnail/,200,image/jpeg,,13989,13989,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:16.190383
https://derridas-margins.princeton.edu/library/rousseau-du-contrat-social-ou-principes-du-droit-politique-1954/smthumb@2x/,200,image/jpeg,,17845,17845,https://derridas-margins.princeton.edu/library/rousseau-essai-sur-lorigine-des-langues-1781/,2024-05-14T15:21:16.328260
https://derridas-margins.princeton.edu/library/husserl-die-krisis-der-europaischen-wissenschaften-und-die-transzendentale-phanomenologie-1954/thumbnail/,200,image/jpeg,,7646,7646,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:16.430908
https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957/thumbnail/,200,image/jpeg,,13517,13517,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:16.595079
https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/thumbnail/,200,image/jpeg,,15901,15901,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:16.704573
https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957/thumbnail@2x/,200,image/jpeg,,43575,43575,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:16.715848
https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/thumbnail@2x/,200,image/jpeg,,51532,51532,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:16.833123
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/pp-286-287-insertion-a-recto/smthumb@2x/,200,image/jpeg,,7164,7164,https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/,2024-05-14T15:21:17.325299
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/pp-286-287-insertion-a-verso/smthumb/,200,image/jpeg,,2622,2622,https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/,2024-05-14T15:21:17.455565
https://derridas-margins.princeton.edu/library/descartes-discours-de-la-methode-1961/gallery/images/default/smthumb/,200,image/jpeg,,3971,3971,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.466188
https://derridas-margins.princeton.edu/library/husserl-die-krisis-der-europaischen-wissenschaften-und-die-transzendentale-phanomenologie-1954/thumbnail@2x/,200,image/jpeg,,40038,40038,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:17.494110
https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/thumbnail@2x/,200,image/jpeg,,46335,46335,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:17.564331
https://derridas-margins.princeton.edu/library/descartes-discours-de-la-methode-1961/gallery/images/default/smthumb@2x/,200,image/jpeg,,13828,13828,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.590925
https://derridas-margins.princeton.edu/library/levinas-difficile-liberte-essais-sur-le-judaisme-1963/gallery/images/default/smthumb/,200,image/jpeg,,6100,6100,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.599934
https://derridas-margins.princeton.edu/library/descartes-discours-de-la-methode-1943/gallery/images/default/smthumb/,200,image/jpeg,,4069,4069,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.677635
https://derridas-margins.princeton.edu/library/plato-phaedrus-1961/gallery/images/default/smthumb/,200,image/jpeg,,3377,3377,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.717903
https://derridas-margins.princeton.edu/library/descartes-discours-de-la-methode-1943/gallery/images/default/smthumb@2x/,200,image/jpeg,,12515,12515,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.719663
https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957-B/thumbnail/,200,image/jpeg,,12963,12963,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:17.779110
https://derridas-margins.princeton.edu/library/curtius-la-litterature-europeenne-et-le-moyen-age-latin-1956/gallery/images/default/smthumb/,200,image/jpeg,,7138,7138,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.832088
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/default/smthumb/,200,image/jpeg,,5805,5805,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.887424
https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957-B/thumbnail@2x/,200,image/jpeg,,43210,43210,"https://derridas-margins.princeton.edu/library/?author=Husserl,%20Edmund",2024-05-14T15:21:17.916848
https://derridas-margins.princeton.edu/library/jakobson-fundamentals-of-language-1963/gallery/images/default/smthumb/,200,image/jpeg,,6004,6004,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:17.992969
https://derridas-margins.princeton.edu/library/hegel-vorlesungen-uber-die-asthetik-1944/gallery/images/default/smthumb/,200,image/jpeg,,4890,4890,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:18.099385
https://derridas-margins.princeton.edu/library/plato-phaedrus-1961/gallery/images/default/smthumb@2x/,200,image/jpeg,,9961,9961,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:18.465279
https://derridas-margins.princeton.edu/library/levinas-difficile-liberte-essais-sur-le-judaisme-1963/gallery/images/default/smthumb@2x/,200,image/jpeg,,17795,17795,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:18.507296
https://derridas-margins.princeton.edu/library/curtius-la-litterature-europeenne-et-le-moyen-age-latin-1956/gallery/images/default/smthumb@2x/,200,image/jpeg,,22817,22817,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:18.639174
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/default/smthumb@2x/,200,image/jpeg,,19449,19449,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:18.674425
https://derridas-margins.princeton.edu/library/jakobson-fundamentals-of-language-1963/gallery/images/default/smthumb@2x/,200,image/jpeg,,19267,19267,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:18.841285
https://derridas-margins.princeton.edu/references/?page=40&reference_type=Quotation,200,text/html; charset=utf-8,,,74824,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:18.959968
https://derridas-margins.princeton.edu/library/hegel-vorlesungen-uber-die-asthetik-1944/gallery/images/default/smthumb@2x/,200,image/jpeg,,16398,16398,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:19.086971
https://derridas-margins.princeton.edu/references/?page=5&reference_type=Quotation,200,text/html; charset=utf-8,,,91650,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:19.429893
https://derridas-margins.princeton.edu/library/aristotle-organon-categories-de-linterpretation-1959/gallery/images/default/smthumb@2x/,200,image/jpeg,,11884,11884,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:19.472577
https://derridas-margins.princeton.edu/library/aristotle-organon-categories-de-linterpretation-1959/gallery/images/default/smthumb/,200,image/jpeg,,3492,3492,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:19.473982
https://derridas-margins.princeton.edu/references/?page=4&reference_type=Quotation,200,text/html; charset=utf-8,,,91446,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:19.723850
https://derridas-margins.princeton.edu/references/?page=3&reference_type=Quotation,200,text/html; charset=utf-8,,,92335,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:19.849504
"https://derridas-margins.princeton.edu/library/?author=Galilei,%20Galileo",200,text/html; charset=utf-8,,,55299,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:20.246419
https://derridas-margins.princeton.edu/references/?page=1&reference_type=Quotation,200,text/html; charset=utf-8,,,90634,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:20.351495
"https://derridas-margins.princeton.edu/library/?author=Levinas,%20Emmanuel",200,text/html; charset=utf-8,,,56531,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:20.397316
https://derridas-margins.princeton.edu/references/?page=2&reference_type=Quotation,200,text/html; charset=utf-8,,,87631,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:20.407386
"https://derridas-margins.princeton.edu/library/?author=Jakobson,%20Roman",200,text/html; charset=utf-8,,,56493,https://derridas-margins.princeton.edu/references/?reference_type=Quotation,2024-05-14T15:21:20.572247
https://derridas-margins.princeton.edu/library/rousseau-emile-ou-de-leducation-1966/gallery/images/default/smthumb/,200,image/jpeg,,7877,7877,https://derridas-margins.princeton.edu/references/?page=40&reference_type=Quotation,2024-05-14T15:21:20.593369
https://derridas-margins.princeton.edu/library/rousseau-oeuvres-completes-tome-i-1959/gallery/images/default/smthumb/,200,image/jpeg,,7227,7227,https://derridas-margins.princeton.edu/references/?page=40&reference_type=Quotation,2024-05-14T15:21:20.776984
https://derridas-margins.princeton.edu/library/rousseau-emile-ou-de-leducation-1966/gallery/images/default/smthumb@2x/,200,image/jpeg,,25808,25808,https://derridas-margins.princeton.edu/references/?page=40&reference_type=Quotation,2024-05-14T15:21:20.796596
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/pp-286-287-insertion-a-verso/smthumb@2x/,200,image/jpeg,,6984,6984,https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/,2024-05-14T15:21:20.840008
https://derridas-margins.princeton.edu/references/?page=38&reference_type=Quotation,200,text/html; charset=utf-8,,,91998,https://derridas-margins.princeton.edu/references/?page=40&reference_type=Quotation,2024-05-14T15:21:20.842633
https://derridas-margins.princeton.edu/library/starobinski-les-anagrammes-de-ferdinand-de-saussure-1964/gallery/images/default/smthumb/,200,image/jpeg,,4958,4958,https://derridas-margins.princeton.edu/references/?page=5&reference_type=Quotation,2024-05-14T15:21:20.923088
https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/images/p-45/smthumb/,200,image/jpeg,,5215,5215,https://derridas-margins.princeton.edu/references/?page=3&reference_type=Quotation,2024-05-14T15:21:20.994923
https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/images/p-45/smthumb@2x/,200,image/jpeg,,19086,19086,https://derridas-margins.princeton.edu/references/?page=3&reference_type=Quotation,2024-05-14T15:21:20.996632
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/pp-256-257-insertion-a-recto/smthumb@2x/,200,image/jpeg,,9452,9452,https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/,2024-05-14T15:21:21.031802
https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/images/p-46/smthumb/,200,image/jpeg,,5381,5381,https://derridas-margins.princeton.edu/references/?page=3&reference_type=Quotation,2024-05-14T15:21:21.034861
https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/pp-256-257-insertion-a-recto/smthumb/,200,image/jpeg,,3327,3327,https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/,2024-05-14T15:21:21.130858
https://derridas-margins.princeton.edu/library/hume-dialogues-concerning-natural-religion-1964/gallery/images/default/smthumb/,200,image/jpeg,,8887,8887,https://derridas-margins.princeton.edu/references/?page=2&reference_type=Quotation,2024-05-14T15:21:21.188598
https://derridas-margins.princeton.edu/library/jakobson-fundamentals-of-language-1963/thumbnail/,200,image/jpeg,,13624,13624,"https://derridas-margins.princeton.edu/library/?author=Jakobson,%20Roman",2024-05-14T15:21:21.195133
https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/images/p-46/smthumb@2x/,200,image/jpeg,,20198,20198,https://derridas-margins.princeton.edu/references/?page=3&reference_type=Quotation,2024-05-14T15:21:21.211061
https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/p-47/,200,text/html; charset=utf-8,,,42466,https://derridas-margins.princeton.edu/references/?page=4&reference_type=Quotation,2024-05-14T15:21:21.304075
https://derridas-margins.princeton.edu/library/rousseau-du-contrat-social-ou-principes-du-droit-politique-1954/gallery/images/default/smthumb/,200,image/jpeg,,5235,5235,https://derridas-margins.princeton.edu/references/?page=38&reference_type=Quotation,2024-05-14T15:21:21.474586
